        3290 	-3.7786 	-13.9847 	-25.4839 	-29.7071 	-13.9987 	-14.5268 	-26.6267 	-17.5502 	-25.4312 	-26.6096 	-15.4987 	-14.4785 	-29.5494 	-17.5386 	-14.4663 	-7.86125
        3300 	-3.75152 	-14.0074 	-25.7306 	-29.7874 	-14.0237 	-12.5283 	-27.3757 	-18.584 	-25.6824 	-27.3588 	-15.077 	-14.4387 	-29.6464 	-18.5812 	-14.4293 	-7.60903
        3310 	-3.81269 	-13.9603 	-25.595 	-29.8148 	-13.9745 	-11.3907 	-28.0446 	-19.9908 	-25.5483 	-28.0279 	-14.3259 	-14.5175 	-29.6767 	-19.9982 	-14.5076 	-7.03161
        3320 	-3.96265 	-13.8197 	-25.0644 	-29.7487 	-13.8324 	-11.1253 	-28.3225 	-21.1696 	-25.0381 	-28.3189 	-13.7714 	-14.6397 	-29.6265 	-21.1815 	-14.6309 	-6.53689
        3330 	-4.16907 	-13.6102 	-24.4419 	-29.6074 	-13.6243 	-11.726 	-28.099 	-21.3651 	-24.435 	-28.101 	-13.5799 	-14.7243 	-29.4809 	-21.371 	-14.7151 	-6.31428
        3340 	-4.36517 	-13.3937 	-24.016 	-29.4641 	-13.4085 	-13.2416 	-27.5368 	-20.572 	-24.0251 	-27.5427 	-13.7453 	-14.7122 	-29.3519 	-20.5694 	-14.7028 	-6.41467
        3350 	-4.47702 	-13.2342 	-23.9597 	-29.424 	-13.2497 	-15.4014 	-26.9631 	-19.5799 	-23.9955 	-26.9742 	-14.2692 	-14.5867 	-29.3183 	-19.5723 	-14.5789 	-6.8236
        3360 	-4.4692 	-13.1724 	-24.2698 	-29.5233 	-13.1865 	-16.4645 	-26.6608 	-19.0309 	-24.3136 	-26.6681 	-15.1304 	-14.3809 	-29.4269 	-19.0186 	-14.3738 	-7.46877
        3370 	-4.38229 	-13.1996 	-24.7152 	-29.7778 	-13.2134 	-14.8976 	-26.8035 	-19.1933 	-24.803 	-26.8069 	-16.1373 	-14.1557 	-29.6911 	-19.1901 	-14.1534 	-8.14298
        3380 	-4.29774 	-13.2592 	-25.0655 	-30.0885 	-13.2709 	-12.8097 	-27.3511 	-20.1592 	-25.1622 	-27.3583 	-16.7208 	-14.0037 	-30.0278 	-20.157 	-14.0033 	-8.42617
        3390 	-4.28671 	-13.286 	-25.0972 	-30.2988 	-13.2993 	-11.4451 	-28.0678 	-21.8607 	-25.2193 	-28.0834 	-16.4044 	-13.9733 	-30.2715 	-21.8678 	-13.9755 	-8.09705
        3400 	-4.37961 	-13.243 	-24.8154 	-30.2843 	-13.2546 	-10.9051 	-28.6541 	-23.9007 	-24.9464 	-28.6763 	-15.5841 	-14.0535 	-30.2768 	-23.9041 	-14.0564 	-7.49192
        3410 	-4.56816 	-13.1225 	-24.4236 	-30.0238 	-13.1323 	-11.1641 	-28.8835 	-24.8511 	-24.5614 	-28.9129 	-14.8462 	-14.1795 	-30.039 	-24.8454 	-14.18 	-7.04697
        3420 	-4.79566 	-12.9562 	-24.1969 	-29.6677 	-12.9665 	-12.217 	-28.6855 	-23.6825 	-24.333 	-28.7244 	-14.403 	-14.2691 	-29.6927 	-23.6644 	-14.273 	-6.94186
        3430 	-4.97679 	-12.8026 	-24.3518 	-29.3708 	-12.8133 	-13.9438 	-28.2411 	-21.8036 	-24.491 	-28.2794 	-14.3007 	-14.2798 	-29.3913 	-21.7859 	-14.2839 	-7.18928
        3440 	-5.02617 	-12.7196 	-24.8965 	-29.2328 	-12.7289 	-15.3961 	-27.8499 	-20.4415 	-25.0531 	-27.8908 	-14.5717 	-14.1935 	-29.24 	-20.4244 	-14.1978 	-7.74901
        3450 	-4.93426 	-12.7327 	-25.5978 	-29.2587 	-12.7427 	-14.8413 	-27.7777 	-19.9134 	-25.7552 	-27.8124 	-15.22 	-14.0283 	-29.2711 	-19.9069 	-14.0349 	-8.50883
        3460 	-4.79074 	-12.8122 	-26.0019 	-29.4281 	-12.8211 	-12.9997 	-28.153 	-20.2623 	-26.1615 	-28.184 	-16.116 	-13.8372 	-29.436 	-20.2622 	-13.8427 	-9.1572
        3470 	-4.70667 	-12.8861 	-25.7628 	-29.6594 	-12.895 	-11.4607 	-28.8988 	-21.3948 	-25.906 	-28.9225 	-16.7728 	-13.722 	-29.6741 	-21.3996 	-13.7279 	-9.21317
        3480 	-4.74984 	-12.8975 	-24.9656 	-29.8177 	-12.9053 	-10.6481 	-29.7588 	-22.9232 	-25.0879 	-29.7775 	-16.6326 	-13.7354 	-29.8271 	-22.9268 	-13.7397 	-8.64391
        3490 	-4.93042 	-12.8196 	-24.0495 	-29.7459 	-12.8267 	-10.5803 	-30.3507 	-23.9388 	-24.1644 	-30.3836 	-15.8667 	-13.8463 	-29.7615 	-23.9397 	-13.8511 	-7.96616
        3500 	-5.21407 	-12.6786 	-23.425 	-29.4344 	-12.6864 	-11.2534 	-30.4648 	-23.6002 	-23.5245 	-30.5144 	-15.0503 	-13.9802 	-29.4572 	-23.5961 	-13.9845 	-7.59544
        3510 	-5.49956 	-12.5272 	-23.2253 	-29.0073 	-12.5357 	-12.6408 	-30.1785 	-22.3496 	-23.3273 	-30.2382 	-14.4944 	-14.0594 	-29.0134 	-22.337 	-14.0642 	-7.65415
        3520 	-5.66017 	-12.4208 	-23.4703 	-28.5906 	-12.4292 	-14.363 	-29.7294 	-21.1435 	-23.5875 	-29.7909 	-14.3018 	-14.0314 	-28.604 	-21.1344 	-14.0356 	-8.16198
        3530 	-5.62622 	-12.4033 	-24.0358 	-28.3228 	-12.413 	-15.0209 	-29.434 	-20.5065 	-24.1517 	-29.4915 	-14.4902 	-13.8982 	-28.3235 	-20.5016 	-13.9024 	-9.07652
        3540 	-5.45755 	-12.4689 	-24.4535 	-28.2448 	-12.4786 	-13.7915 	-29.5034 	-20.6182 	-24.5672 	-29.5517 	-15.011 	-13.7081 	-28.2558 	-20.6178 	-13.7123 	-10.182
        3550 	-5.29699 	-12.5721 	-24.3047 	-28.355 	-12.5812 	-12.1206 	-29.964 	-21.4643 	-24.3884 	-30.016 	-15.7009 	-13.5511 	-28.3557 	-21.4639 	-13.557 	-10.834
        3560 	-5.25417 	-12.641 	-23.6058 	-28.5287 	-12.6488 	-10.9717 	-30.6564 	-22.7501 	-23.6627 	-30.7088 	-16.1997 	-13.4998 	-28.5298 	-22.7487 	-13.5031 	-10.4933
        3570 	-5.37117 	-12.6303 	-22.8057 	-28.5973 	-12.639 	-10.5078 	-31.2331 	-23.7044 	-22.8442 	-31.3005 	-16.1539 	-13.5597 	-28.5946 	-23.7045 	-13.565 	-9.61825
        3580 	-5.63494 	-12.5413 	-22.2529 	-28.4491 	-12.5491 	-10.7271 	-31.4115 	-23.514 	-22.2854 	-31.499 	-15.6373 	-13.6918 	-28.4458 	-23.5076 	-13.696 	-8.92113
        3590 	-5.96782 	-12.4048 	-22.1149 	-28.1385 	-12.4139 	-11.6186 	-31.1368 	-22.3538 	-22.1481 	-31.2358 	-15.0035 	-13.8276 	-28.1309 	-22.3508 	-13.8316 	-8.69231
        3600 	-6.23011 	-12.2799 	-22.4601 	-27.8026 	-12.2885 	-13.0543 	-30.6149 	-21.0605 	-22.5007 	-30.7211 	-14.4927 	-13.9166 	-27.7967 	-21.0549 	-13.9192 	-8.96082
        3610 	-6.29179 	-12.2207 	-23.2697 	-27.6464 	-12.2302 	-14.3327 	-30.1696 	-20.2195 	-23.3132 	-30.2785 	-14.2081 	-13.9468 	-27.6274 	-20.2137 	-13.9486 	-9.65487
        3620 	-6.14566 	-12.2515 	-24.2463 	-27.6991 	-12.2614 	-14.1518 	-30.0469 	-20.0819 	-24.286 	-30.1515 	-14.2056 	-13.9139 	-27.6784 	-20.0768 	-13.9147 	-10.6216
        3630 	-5.9197 	-12.3492 	-24.7536 	-27.9128 	-12.3591 	-12.7324 	-30.3281 	-20.6751 	-24.7889 	-30.4078 	-14.5061 	-13.862 	-27.8835 	-20.6707 	-13.8624 	-11.4404
        3640 	-5.76362 	-12.4541 	-24.3939 	-28.2116 	-12.4651 	-11.3681 	-30.9357 	-21.9802 	-24.4007 	-31.0193 	-15.0022 	-13.8537 	-28.1731 	-21.9807 	-13.8541 	-11.4098
        3650 	-5.7661 	-12.5094 	-23.5894 	-28.4569 	-12.52 	-10.5778 	-31.6981 	-23.6844 	-23.5785 	-31.7896 	-15.4446 	-13.924 	-28.4241 	-23.6823 	-13.9252 	-10.5635
        3660 	-5.93811 	-12.4834 	-22.9282 	-28.5507 	-12.4936 	-10.4415 	-32.3627 	-25.0142 	-22.9074 	-32.4439 	-15.5523 	-14.0794 	-28.5221 	-25.0103 	-14.0825 	-9.6313
        3670 	-6.24086 	-12.39 	-22.6859 	-28.4395 	-12.3994 	-10.9589 	-32.6835 	-24.9827 	-22.6686 	-32.762 	-15.2526 	-14.2979 	-28.4176 	-24.9741 	-14.3025 	-9.09009
        3680 	-6.57114 	-12.2706 	-22.9165 	-28.2407 	-12.2797 	-12.1053 	-32.6969 	-23.9379 	-22.9006 	-32.7765 	-14.7499 	-14.5265 	-28.2267 	-23.9268 	-14.5319 	-9.03338
        3690 	-6.78058 	-12.1845 	-23.5705 	-28.1029 	-12.193 	-13.592 	-32.5358 	-22.833 	-23.5473 	-32.6182 	-14.2918 	-14.7031 	-28.0802 	-22.83 	-14.7073 	-9.4314
        3700 	-6.76398 	-12.1779 	-24.3583 	-28.1118 	-12.1876 	-14.3995 	-32.5177 	-22.2773 	-24.3227 	-32.588 	-14.0581 	-14.7872 	-28.0947 	-22.273 	-14.7913 	-10.1495
        3710 	-6.56604 	-12.2551 	-24.747 	-28.3315 	-12.2648 	-13.6257 	-32.7507 	-22.4959 	-24.6896 	-32.8179 	-14.1304 	-14.7537 	-28.3153 	-22.493 	-14.7575 	-10.885
        3720 	-6.33899 	-12.3761 	-24.414 	-28.7351 	-12.3869 	-12.1688 	-33.2675 	-23.522 	-24.3568 	-33.3526 	-14.5065 	-14.6561 	-28.6932 	-23.5241 	-14.6568 	-11.0892
        3730 	-6.21579 	-12.4783 	-23.6868 	-29.2031 	-12.4877 	-11.0232 	-34.062 	-25.2533 	-23.6142 	-34.1136 	-15.0541 	-14.5828 	-29.157 	-25.2674 	-14.586 	-10.5138
        3740 	-6.26907 	-12.5127 	-23.0221 	-29.5596 	-12.5208 	-10.4736 	-34.8403 	-27.3441 	-22.9665 	-34.9139 	-15.5315 	-14.6109 	-29.5161 	-27.3572 	-14.6135 	-9.60728
        3750 	-6.50503 	-12.4623 	-22.6679 	-29.6815 	-12.4699 	-10.5465 	-35.3154 	-28.9286 	-22.6235 	-35.3847 	-15.6999 	-14.7432 	-29.6355 	-28.9392 	-14.7469 	-8.89636
        3760 	-6.87078 	-12.3466 	-22.6838 	-29.5869 	-12.3535 	-11.2521 	-35.296 	-29.1121 	-22.654 	-35.3551 	-15.5898 	-14.9122 	-29.5402 	-29.1173 	-14.9167 	-8.61419
        3770 	-7.2498 	-12.2116 	-23.0306 	-29.36 	-12.2181 	-12.581 	-34.8004 	-28.2336 	-23.0106 	-34.8805 	-15.4041 	-15.0317 	-29.314 	-28.2338 	-15.0346 	-8.81262
        3780 	-7.48339 	-12.1128 	-23.5817 	-29.145 	-12.1202 	-14.198 	-34.1378 	-27.3107 	-23.5681 	-34.2323 	-15.2298 	-15.0084 	-29.1022 	-27.3032 	-15.0096 	-9.47129
        3790 	-7.48078 	-12.095 	-24.1213 	-29.0774 	-12.1034 	-14.9428 	-33.6516 	-26.9739 	-24.105 	-33.7325 	-15.0642 	-14.8423 	-29.0228 	-26.9678 	-14.8441 	-10.4876
        3800 	-7.31229 	-12.1542 	-24.3021 	-29.1958 	-12.1635 	-14.0208 	-33.5297 	-27.5315 	-24.2699 	-33.6007 	-14.9629 	-14.6177 	-29.1362 	-27.521 	-14.6208 	-11.5137
        3810 	-7.15182 	-12.2502 	-24.0254 	-29.4384 	-12.2574 	-12.5501 	-33.7174 	-29.0738 	-23.9947 	-33.7972 	-15.0877 	-14.4498 	-29.3756 	-29.0638 	-14.452 	-11.8979
        3820 	-7.13092 	-12.317 	-23.6 	-29.7595 	-12.3252 	-11.4762 	-34.149 	-31.9757 	-23.5678 	-34.2342 	-15.4683 	-14.4045 	-29.6938 	-31.9699 	-14.408 	-11.2729
        3830 	-7.30549 	-12.3247 	-23.3791 	-29.9611 	-12.3326 	-11.0199 	-34.4736 	-36.7754 	-23.3654 	-34.563 	-15.9786 	-14.4551 	-29.9027 	-36.7843 	-14.4588 	-10.3139
        3840 	-7.64579 	-12.2711 	-23.5416 	-29.8911 	-12.2798 	-11.1868 	-34.5045 	-42.0497 	-23.528 	-34.5993 	-16.3401 	-14.5303 	-29.8336 	-42.0488 	-14.5329 	-9.66834
        3850 	-8.05197 	-12.1861 	-24.1223 	-29.5559 	-12.1956 	-11.9366 	-34.2226 	-37.341 	-24.1211 	-34.3102 	-16.2547 	-14.5619 	-29.5174 	-37.3177 	-14.5661 	-9.57037
        3860 	-8.35418 	-12.1137 	-25.0662 	-29.1278 	-12.1225 	-13.0822 	-33.7914 	-33.139 	-25.0672 	-33.8716 	-15.7059 	-14.5228 	-29.0879 	-33.1244 	-14.5278 	-10.0372
        3870 	-8.40396 	-12.0945 	-26.0803 	-28.806 	-12.1032 	-13.9849 	-33.4597 	-30.9182 	-26.0791 	-33.5387 	-15.0847 	-14.4384 	-28.7687 	-30.9154 	-14.4441 	-10.9631
        3880 	-8.20689 	-12.1531 	-26.5174 	-28.7174 	-12.1607 	-13.729 	-33.4079 	-30.0632 	-26.4989 	-33.4827 	-14.7869 	-14.3603 	-28.6825 	-30.0586 	-14.3658 	-12.0468
        3890 	-7.93679 	-12.2631 	-26.0813 	-28.9573 	-12.2718 	-12.5402 	-33.7252 	-30.425 	-26.0481 	-33.8062 	-14.9064 	-14.3271 	-28.9252 	-30.4148 	-14.3326 	-12.5715
        3900 	-7.76934 	-12.3779 	-25.2864 	-29.447 	-12.3874 	-11.3252 	-34.3194 	-31.8987 	-25.253 	-34.386 	-15.3154 	-14.3388 	-29.4028 	-31.8842 	-14.3438 	-12.0046
        3910 	-7.80146 	-12.4533 	-24.6622 	-29.9616 	-12.4593 	-10.5356 	-35.0046 	-34.5578 	-24.6255 	-35.0687 	-15.7101 	-14.3759 	-29.9143 	-34.5466 	-14.3793 	-10.9014
        3920 	-8.05585 	-12.4592 	-24.3659 	-30.2135 	-12.4666 	-10.2644 	-35.5017 	-38.1521 	-24.3441 	-35.5656 	-15.7275 	-14.4019 	-30.1706 	-38.1074 	-14.4063 	-10.0498
        3930 	-8.49161 	-12.4029 	-24.4351 	-30.0706 	-12.4096 	-10.5104 	-35.6059 	-39.6268 	-24.4162 	-35.6823 	-15.2508 	-14.4097 	-30.031 	-39.5678 	-14.4134 	-9.73129
        3940 	-8.99311 	-12.3175 	-24.8197 	-29.6179 	-12.3248 	-11.2147 	-35.2599 	-36.4844 	-24.8054 	-35.3387 	-14.5547 	-14.3922 	-29.5778 	-36.4693 	-14.395 	-9.97889
        3950 	-9.36617 	-12.252 	-25.4589 	-29.1083 	-12.2596 	-12.1569 	-34.7191 	-33.3934 	-25.4429 	-34.8102 	-13.9922 	-14.3596 	-29.0514 	-33.3931 	-14.3618 	-10.7273
        3960 	-9.44986 	-12.2444 	-26.1328 	-28.7503 	-12.2526 	-12.7908 	-34.3515 	-31.5259 	-26.099 	-34.4345 	-13.7326 	-14.3239 	-28.701 	-31.5246 	-14.327 	-11.7647
        3970 	-9.27433 	-12.3042 	-26.3925 	-28.6841 	-12.3111 	-12.5651 	-34.3821 	-30.8948 	-26.3391 	-34.4508 	-13.7677 	-14.2891 	-28.6389 	-30.9038 	-14.2938 	-12.507
        3980 	-9.03813 	-12.4008 	-26.0808 	-28.9037 	-12.4075 	-11.6819 	-34.7749 	-31.4819 	-26.0295 	-34.8376 	-13.9183 	-14.2642 	-28.8582 	-31.4899 	-14.2697 	-12.2581
        3990 	-8.92931 	-12.4941 	-25.5645 	-29.2427 	-12.5012 	-10.7641 	-35.4059 	-33.4313 	-25.5173 	-35.471 	-13.9234 	-14.2547 	-29.2023 	-33.4474 	-14.2598 	-11.2602
        4000 	-9.0465 	-12.55 	-25.2594 	-29.4486 	-12.5578 	-10.1617 	-35.9402 	-37.1608 	-25.2112 	-36.0185 	-13.6533 	-14.2556 	-29.4201 	-37.164 	-14.2597 	-10.2976
        4010 	-9.40516 	-12.5559 	-25.3552 	-29.3445 	-12.5619 	-9.98799 	-36.0759 	-43.9189 	-25.2857 	-36.164 	-13.176 	-14.2629 	-29.3068 	-43.9074 	-14.2665 	-9.76015
        4020 	-9.92399 	-12.5185 	-25.899 	-28.9334 	-12.5264 	-10.2481 	-35.7341 	-44.2103 	-25.8304 	-35.8102 	-12.6573 	-14.2756 	-28.901 	-44.2314 	-14.279 	-9.7314
        4030 	-10.4352 	-12.471 	-26.8932 	-28.4471 	-12.4775 	-10.8746 	-35.1597 	-37.5161 	-26.8043 	-35.2164 	-12.2516 	-14.2911 	-28.4128 	-37.5224 	-14.2932 	-10.1631
        4040 	-10.7315 	-12.4406 	-27.9517 	-28.0852 	-12.4459 	-11.6556 	-34.6856 	-33.9488 	-27.861 	-34.7398 	-12.015 	-14.3115 	-28.0465 	-33.936 	-14.3139 	-10.881
        4050 	-10.7178 	-12.4453 	-28.0973 	-27.9995 	-12.4523 	-12.1984 	-34.5795 	-32.1726 	-27.9929 	-34.6348 	-11.92 	-14.3501 	-27.9595 	-32.163 	-14.353 	-11.4667
        4060 	-10.4979 	-12.4858 	-27.0222 	-28.2273 	-12.4918 	-12.1304 	-34.9264 	-31.6771 	-26.9425 	-34.9692 	-11.8658 	-14.4123 	-28.1775 	-31.6705 	-14.4136 	-11.3985
        4070 	-10.2772 	-12.5439 	-25.7663 	-28.6883 	-12.5497 	-11.5368 	-35.6497 	-32.2798 	-25.6958 	-35.6722 	-11.7481 	-14.4803 	-28.6392 	-32.2671 	-14.4813 	-10.6688
        4080 	-10.2068 	-12.5961 	-24.995 	-29.1642 	-12.6016 	-10.842 	-36.4668 	-33.8413 	-24.9304 	-36.4944 	-11.5528 	-14.5436 	-29.1187 	-33.8094 	-14.5442 	-9.79033
        4090 	-10.3561 	-12.6172 	-24.8474 	-29.4089 	-12.6242 	-10.3714 	-36.9304 	-36.3651 	-24.7869 	-36.9863 	-11.2926 	-14.5983 	-29.3463 	-36.3318 	-14.5999 	-9.1533
        4100 	-10.7095 	-12.5999 	-25.2813 	-29.3502 	-12.6064 	-10.2819 	-36.8935 	-40.3487 	-25.2128 	-36.9531 	-10.9942 	-14.6559 	-29.2868 	-40.3088 	-14.6554 	-8.91438
        4110 	-11.1914 	-12.5464 	-26.1559 	-29.0941 	-12.5527 	-10.6097 	-36.5337 	-48.0128 	-26.0818 	-36.5972 	-10.7229 	-14.7151 	-29.0292 	-47.8717 	-14.7143 	-9.09301
        4120 	-11.6665 	-12.475 	-27.0595 	-28.8165 	-12.4801 	-11.3239 	-36.1616 	-47.0983 	-26.9709 	-36.2188 	-10.5143 	-14.7787 	-28.7526 	-47.0023 	-14.7809 	-9.61272
        4130 	-11.9921 	-12.4023 	-27.2451 	-28.6935 	-12.407 	-12.2788 	-36.0311 	-39.823 	-27.1637 	-36.0794 	-10.3676 	-14.8433 	-28.6257 	-39.8096 	-14.844 	-10.2523
        4140 	-12.0776 	-12.3449 	-26.5239 	-28.854 	-12.3501 	-13.063 	-36.3026 	-36.4426 	-26.4339 	-36.3277 	-10.2694 	-14.8949 	-28.7819 	-36.4248 	-14.8946 	-10.5996
        4150 	-11.9654 	-12.3214 	-25.5562 	-29.323 	-12.3268 	-13.0992 	-36.9655 	-34.9603 	-25.4777 	-36.9846 	-10.1911 	-14.9208 	-29.2518 	-34.9295 	-14.9224 	-10.3413
        4160 	-11.8141 	-12.3369 	-24.8781 	-29.9788 	-12.3417 	-12.3653 	-37.7974 	-34.5651 	-24.8035 	-37.7979 	-10.087 	-14.9312 	-29.9035 	-34.5526 	-14.9316 	-9.64517
        4170 	-11.8109 	-12.3676 	-24.6644 	-30.5565 	-12.3724 	-11.4532 	-38.4506 	-34.8135 	-24.59 	-38.4397 	-9.90456 	-14.9396 	-30.4727 	-34.8033 	-14.9396 	-8.91489
        4180 	-12.072 	-12.3833 	-24.9551 	-30.8246 	-12.3869 	-10.8158 	-38.6378 	-35.3919 	-24.8943 	-38.6647 	-9.6581 	-14.9501 	-30.735 	-35.3754 	-14.9511 	-8.43466
        4190 	-12.6275 	-12.3645 	-25.722 	-30.7647 	-12.369 	-10.6209 	-38.516 	-36.1839 	-25.6541 	-38.558 	-9.43246 	-14.9621 	-30.676 	-36.1736 	-14.9646 	-8.32899
        4200 	-13.3972 	-12.3097 	-26.6916 	-30.5101 	-12.3141 	-10.8991 	-38.3123 	-37.4533 	-26.6392 	-38.3614 	-9.28728 	-14.9698 	-30.4205 	-37.4594 	-14.9722 	-8.61555
        4210 	-14.1791 	-12.2311 	-27.2431 	-30.2595 	-12.235 	-11.6097 	-38.206 	-39.5048 	-27.1813 	-38.2551 	-9.2273 	-14.9728 	-30.1762 	-39.52 	-14.9745 	-9.21192
        4220 	-14.6816 	-12.1491 	-26.8683 	-30.2148 	-12.1525 	-12.561 	-38.3399 	-42.424 	-26.7978 	-38.3757 	-9.23856 	-14.9734 	-30.1269 	-42.4308 	-14.9742 	-9.87794
        4230 	-14.7082 	-12.098 	-25.9857 	-30.4742 	-12.1009 	-13.2443 	-38.761 	-43.3483 	-25.9162 	-38.7787 	-9.28834 	-14.9761 	-30.3916 	-43.3172 	-14.9788 	-10.2007
        4240 	-14.3911 	-12.1002 	-25.2484 	-31.0043 	-12.1052 	-13.0865 	-39.301 	-40.514 	-25.1813 	-39.3383 	-9.31999 	-14.9859 	-30.9226 	-40.5045 	-14.9891 	-9.91105
        4250 	-14.0629 	-12.15 	-24.9449 	-31.6346 	-12.1531 	-12.255 	-39.7279 	-37.7783 	-24.8737 	-39.7905 	-9.25572 	-15.0054 	-31.5286 	-37.78 	-15.01 	-9.24224
        4260 	-14.0012 	-12.2151 	-25.1461 	-32.0992 	-12.217 	-11.3791 	-39.8176 	-35.9102 	-25.0762 	-39.9092 	-9.08891 	-15.0317 	-31.9897 	-35.9294 	-15.035 	-8.62499
        4270 	-14.329 	-12.2559 	-25.8565 	-32.2482 	-12.2588 	-10.8315 	-39.6084 	-34.5515 	-25.7763 	-39.687 	-8.88876 	-15.0426 	-32.1508 	-34.5734 	-15.0456 	-8.32399
        4280 	-15.0722 	-12.2538 	-26.9856 	-32.099 	-12.2572 	-10.7278 	-39.1997 	-33.5254 	-26.8947 	-39.2909 	-8.74913 	-15.0196 	-32.0059 	-33.5522 	-15.0234 	-8.44228
        4290 	-16.1747 	-12.2038 	-28.1436 	-31.7904 	-12.2077 	-11.0838 	-38.7846 	-32.8925 	-28.0203 	-38.8469 	-8.71681 	-14.9625 	-31.7118 	-32.9173 	-14.9663 	-8.98464
        4300 	-17.426 	-12.1281 	-28.6278 	-31.5471 	-12.1315 	-11.829 	-38.3598 	-32.8366 	-28.4808 	-38.4676 	-8.8011 	-14.8953 	-31.4682 	-32.8595 	-14.8974 	-9.79867
        4310 	-18.3409 	-12.0564 	-28.1813 	-31.5476 	-12.0586 	-12.7118 	-38.158 	-33.4493 	-28.0366 	-38.2381 	-8.95454 	-14.8491 	-31.4604 	-33.4759 	-14.8534 	-10.4521
        4320 	-18.4329 	-12.0231 	-27.3954 	-31.8558 	-12.0257 	-13.1881 	-38.1425 	-34.515 	-27.283 	-38.2578 	-9.07706 	-14.8463 	-31.7856 	-34.5362 	-14.852 	-10.4159
        4330 	-17.8753 	-12.0507 	-26.889 	-32.3576 	-12.0539 	-12.844 	-38.2194 	-35.3216 	-26.7894 	-38.3138 	-9.04809 	-14.8857 	-32.2735 	-35.3262 	-14.8899 	-9.74613
        4340 	-17.287 	-12.1263 	-26.8907 	-32.7795 	-12.1303 	-11.9952 	-38.2258 	-34.9767 	-26.7937 	-38.2989 	-8.82842 	-14.9424 	-32.6891 	-34.9994 	-14.9477 	-8.9714
        4350 	-17.0556 	-12.2184 	-27.423 	-32.8627 	-12.221 	-11.2106 	-37.9999 	-33.4292 	-27.3342 	-38.0888 	-8.51473 	-14.9892 	-32.785 	-33.4446 	-14.9923 	-8.4773
        4360 	-17.2822 	-12.2853 	-28.381 	-32.5815 	-12.2872 	-10.793 	-37.5071 	-31.4191 	-28.2811 	-37.6155 	-8.24313 	-14.9999 	-32.5053 	-31.4308 	-15.0011 	-8.4042
        4370 	-17.9455 	-12.3002 	-29.2629 	-32.052 	-12.3023 	-10.828 	-36.818 	-29.5751 	-29.165 	-36.9319 	-8.0994 	-14.9687 	-31.981 	-29.5881 	-14.9715 	-8.75966
        4380 	-18.9748 	-12.2615 	-29.2045 	-31.5287 	-12.2641 	-11.3012 	-36.1155 	-28.2369 	-29.1243 	-36.2074 	-8.0924 	-14.9314 	-31.468 	-28.2526 	-14.9356 	-9.42033
        4390 	-20.1966 	-12.1972 	-27.9799 	-31.241 	-12.1999 	-12.0803 	-35.5855 	-27.598 	-27.9126 	-35.6492 	-8.16372 	-14.93 	-31.1811 	-27.6146 	-14.933 	-10.0382
        4400 	-21.0938 	-12.1473 	-26.4425 	-31.2892 	-12.1497 	-12.7983 	-35.3105 	-27.6888 	-26.3879 	-35.3691 	-8.2129 	-14.9863 	-31.2237 	-27.7045 	-14.9908 	-10.1297
        4410 	-21.0134 	-12.1473 	-25.2716 	-31.6191 	-12.1501 	-12.9288 	-35.3258 	-28.4366 	-25.2233 	-35.388 	-8.14081 	-15.0982 	-31.5497 	-28.4515 	-15.1015 	-9.61434
        4420 	-20.1177 	-12.2056 	-24.6774 	-32.0677 	-12.209 	-12.343 	-35.5712 	-29.6191 	-24.6308 	-35.5932 	-7.92659 	-15.2337 	-31.9935 	-29.628 	-15.2355 	-8.89807
        4430 	-19.1411 	-12.304 	-24.6441 	-32.4698 	-12.3071 	-11.4992 	-35.8248 	-30.8639 	-24.6047 	-35.8668 	-7.63996 	-15.3518 	-32.3947 	-30.8722 	-15.3539 	-8.36256
        4440 	-18.4766 	-12.4048 	-25.0232 	-32.6753 	-12.4071 	-10.8518 	-35.9784 	-31.5946 	-24.9874 	-36.0244 	-7.38531 	-15.4263 	-32.5935 	-31.6097 	-15.429 	-8.18718
        4450 	-18.1994 	-12.4673 	-25.545 	-32.657 	-12.4709 	-10.5942 	-35.8966 	-31.218 	-25.5154 	-35.9355 	-7.23038 	-15.4473 	-32.5856 	-31.2331 	-15.4516 	-8.42092
        4460 	-18.2934 	-12.4759 	-25.8596 	-32.5406 	-12.4787 	-10.776 	-35.5983 	-30.0036 	-25.8336 	-35.6186 	-7.19498 	-15.4416 	-32.4708 	-30.0237 	-15.4449 	-9.01093
        4470 	-18.7313 	-12.4337 	-25.6909 	-32.5245 	-12.4359 	-11.3599 	-35.205 	-28.7518 	-25.6631 	-35.2181 	-7.24996 	-15.4442 	-32.4505 	-28.7673 	-15.4491 	-9.73867
        4480 	-19.4115 	-12.372 	-25.1118 	-32.6967 	-12.374 	-12.1885 	-34.9298 	-27.9645 	-25.0852 	-34.95 	-7.32732 	-15.4862 	-32.626 	-27.9843 	-15.4894 	-10.1798
        4490 	-20.033 	-12.3294 	-24.4589 	-33.0695 	-12.331 	-12.8708 	-34.9109 	-27.7807 	-24.4331 	-34.9357 	-7.34421 	-15.5716 	-32.9965 	-27.7947 	-15.5769 	-10.0048
        4500 	-20.1022 	-12.336 	-24.049 	-33.5434 	-12.3374 	-12.9172 	-35.2159 	-28.1047 	-24.0229 	-35.2287 	-7.2449 	-15.6935 	-33.46 	-28.1152 	-15.6975 	-9.3966
